,playerID,yearID,teamID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameFirst,nameLast,bats,throws,debut,finalGame,pre1920_percent,1920-41_percent,1942-45_percent,1946-62_percent,1963-76_percent,1977-92_percent,1993-2009_percent,post2009_percent,era_1,era_2,era_3,era_4,era_5,era_6,era_7,era_8,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,throws_R,bats_R,AVE,OBP,Slug_Percent,OPS,debutYear,currentYear,YRSPRO,AB_chg,R_chg,H_chg,2B_chg,3B_chg,HR_chg,RBI_chg,SB_chg,CS_chg,BB_chg,SO_chg,IBB_chg,HBP_chg,SH_chg,SF_chg,GIDP_chg,AVE_chg,OBP_chg,Slug_chg,OPS_chg,KMeans_label
52656,lacocpe01,1980,KCA,1,114,156,14,32,6,0,1,18.0,1.0,0.0,17,10.0,1.0,1.0,0.0,2.0,7.0,Pete,LaCock,L,L,1972-09-06,1980,0.0,0.0,0.0,0.0,0.35336194563662376,0.6466380543633763,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20512820512820512,0.2840909090909091,0.26282051282051283,0.546911421911422,1972,1980,8,-0.6176470588235294,-0.7407407407407407,-0.7168141592920354,-0.76,-1.0,-0.6666666666666667,-0.6785714285714286,-0.5,-1.0,-0.5405405405405406,-0.6153846153846154,-0.8571428571428572,0.0,-1.0,-0.6666666666666667,-0.5625,-0.25936010891763106,-0.1496086694762191,-0.3081885856079404,-0.23398838910580555,0
52701,lacyle01,1987,BAL,1,87,258,35,63,13,3,7,28.0,3.0,2.0,32,49.0,0.0,0.0,2.0,1.0,5.0,Lee,Lacy,R,R,1972-06-30,1987,0.0,0.0,0.0,0.0,0.242284963887065,0.757715036112935,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.2441860465116279,0.32646048109965636,0.3992248062015504,0.7256852873012067,1972,1987,15,-0.4745417515274949,-0.5454545454545454,-0.5531914893617021,-0.2777777777777778,0.0,-0.36363636363636365,-0.4042553191489362,-0.25,-0.6666666666666667,-0.1351351351351351,-0.3098591549295775,-1.0,0.0,-0.5,-0.8,-0.5833333333333333,-0.1496783770410688,-0.022452604347658167,0.020934270025839696,0.0009487848387095266,0
52834,lajoina01,1916,PHA,1,113,426,33,105,14,4,2,35.0,15.0,0.0,14,26.0,0.0,1.0,14.0,0.0,0.0,Nap,Lajoie,R,R,1896-08-12,1916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.24647887323943662,0.272108843537415,0.31220657276995306,0.584315416307368,1896,1916,20,-0.1306122448979592,-0.17500000000000004,-0.23357664233576647,-0.41666666666666663,-0.19999999999999996,1.0,-0.42622950819672134,0.5,-1.0,0.2727272727272727,0.625,0.0,-0.75,-0.06666666666666665,0.0,0.0,-0.11843322709982529,-0.095954171142141,-0.1207975824294425,-0.10940037101781197,2
52857,lakejo01,1913,DET,1,28,45,4,12,3,1,1,4.0,1.0,0.0,1,10.0,0.0,0.0,1.0,0.0,0.0,Joe,Lake,R,R,1908-04-21,1913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.26666666666666666,0.2826086956521739,0.4444444444444444,0.7270531400966183,1908,1913,5,-0.27419354838709675,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.8370370370370368,0.7804347826086957,1.2962962962962963,1.0638586956521738,2
52896,lakest01,1993,CHN,1,44,120,11,27,6,0,5,13.0,0.0,0.0,4,19.0,3.0,0.0,2.0,0.0,8.0,Steve,Lake,R,R,1983-04-09,1993,0.0,0.0,0.0,0.0,0.0,0.9055793991416309,0.0944206008583691,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.225,0.25,0.4,0.65,1983,1993,10,1.2641509433962264,2.6666666666666665,1.076923076923077,2.0,0.0,4.0,5.5,0.0,0.0,3.0,1.375,0.0,0.0,0.0,-1.0,7.0,-0.08269230769230762,-0.017857142857142794,0.1777777777777778,0.09396651270207856,1
52934,lamarbi01,1927,PHA,1,84,324,48,97,23,3,4,47.0,4.0,8.0,16,10.0,0.0,1.0,14.0,0.0,0.0,Bill,Lamar,L,R,1917-09-19,1927,0.14476190476190476,0.8552380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2993827160493827,0.3343108504398827,0.42592592592592593,0.7602367763658087,1917,1927,10,-0.22673031026252988,-0.22580645161290325,-0.18487394957983194,0.3529411764705883,-0.5,-0.19999999999999996,-0.06000000000000005,0.0,0.6000000000000001,-0.11111111111111116,-0.33333333333333337,0.0,0.0,-0.26315789473684215,0.0,0.0,0.05412905903101972,0.061073568787453736,0.09486480345376047,0.07974379080149463,5
52979,lambmi01,2010,FLO,1,39,38,2,7,1,1,0,4.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,0.0,Mike,Lamb,L,R,2000-04-23,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.9595435684647303,0.04045643153526971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.18421052631578946,0.225,0.2631578947368421,0.4881578947368421,2000,2010,10,-0.8389830508474576,-0.9,-0.8727272727272728,-0.9166666666666666,-0.6666666666666667,-1.0,-0.875,0.0,-1.0,-0.8823529411764706,-0.8125,-1.0,0.0,0.0,-1.0,-1.0,-0.20956937799043063,-0.18437499999999996,-0.18282548476454297,-0.18354041261511533,3
53036,lampkto01,2002,SDN,1,104,281,32,61,10,1,10,37.0,4.0,2.0,38,59.0,7.0,3.0,1.0,4.0,4.0,Tom,Lampkin,L,R,1988-09-10,2002,0.0,0.0,0.0,0.0,0.0,0.08376963350785341,0.9162303664921466,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21708185053380782,0.3128834355828221,0.3665480427046263,0.6794314782874484,1988,2002,14,0.37745098039215685,0.1428571428571428,0.326086956521739,0.0,0.0,1.0,0.6818181818181819,3.0,0.0,1.1111111111111112,0.4390243902439024,6.0,-0.5714285714285714,0.0,3.0,0.0,-0.03728918458920005,0.013566058930268854,0.05318029171470107,0.0345597767653365,1
53063,landera01,1984,LAN,1,53,54,10,10,0,0,1,2.0,2.0,1.0,1,6.0,0.0,0.0,2.0,0.0,1.0,Rafael,Landestoy,B,R,1977-08-27,1984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.18518518518518517,0.2,0.24074074074074073,0.44074074074074077,1977,1984,7,-0.15625,0.6666666666666667,-0.09090909090909094,-1.0,-1.0,0.0,1.0,0.0,-0.5,-0.6666666666666667,-0.25,0.0,0.0,0.0,0.0,0.0,0.07744107744107742,-0.042857142857142816,-0.09368191721132901,-0.07130403130403129,0
53088,landiji01,1967,DET,2,25,48,4,10,0,0,2,4.0,0.0,2.0,7,12.0,0.0,0.0,0.0,1.0,0.0,Jim,Landis,R,R,1957-04-16,1967,0.0,0.0,0.0,0.6144668158090977,0.3855331841909023,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.20833333333333334,0.30357142857142855,0.3333333333333333,0.6369047619047619,1957,1967,10,-0.6962025316455696,-0.8260869565217391,-0.7142857142857143,-1.0,-1.0,-0.33333333333333337,-0.7142857142857143,-1.0,1.0,-0.65,-0.52,-1.0,-1.0,0.0,0.0,-1.0,-0.05952380952380942,-0.0413533834586467,0.03267973856209139,-0.003982655417825276,6
53089,landiji01,1967,HOU,1,50,143,19,36,11,1,1,14.0,2.0,1.0,20,35.0,0.0,1.0,0.0,3.0,0.0,Jim,Landis,R,R,1957-04-16,1967,0.0,0.0,0.0,0.6144668158090977,0.3855331841909023,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2517482517482518,0.3413173652694611,0.36363636363636365,0.7049537289058248,1957,1967,10,1.9791666666666665,3.75,2.6,0.0,0.0,-0.5,2.5,0.0,-0.5,1.8571428571428572,1.9166666666666665,0.0,0.0,0.0,2.0,0.0,0.20839160839160842,0.12433955618175441,0.09090909090909105,0.10684323790821093,6
53108,landrdo01,1966,SFN,1,72,102,9,19,4,0,1,7.0,1.0,1.0,9,18.0,0.0,1.0,0.0,0.0,2.0,Don,Landrum,L,R,1957-09-28,1966,0.0,0.0,0.0,0.3325581395348837,0.6674418604651163,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.18627450980392157,0.25892857142857145,0.2549019607843137,0.5138305322128851,1957,1966,9,-0.76,-0.85,-0.8020833333333334,-0.8,-1.0,-0.8333333333333334,-0.7941176470588236,-0.9285714285714286,-0.875,-0.75,-0.7857142857142857,-1.0,-0.9,-1.0,-1.0,0.0,-0.1753472222222222,-0.13751257545271622,-0.23708920187793425,-0.1899621793492955,6
53124,landrho01,1963,WS2,2,42,103,6,18,3,0,1,7.0,0.0,0.0,15,12.0,1.0,0.0,1.0,0.0,3.0,Hobie,Landrith,L,R,1950-07-30,1963,0.0,0.0,0.0,0.9437751004016064,0.05622489959839357,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.17475728155339806,0.2796610169491525,0.23300970873786409,0.5126707256870167,1950,1963,13,1.2888888888888888,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.875,3.0,0.0,0.0,0.0,-1.0,0.0,-0.3950709484690067,-0.2808716707021792,-0.4481349003576903,-0.3679402012077877,6
53138,landrke01,1987,LAN,1,115,182,17,37,4,0,6,23.0,5.0,3.0,16,28.0,2.0,1.0,3.0,2.0,4.0,Ken,Landreaux,L,R,1977-09-11,1987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2032967032967033,0.26865671641791045,0.3241758241758242,0.5928325405937347,1977,1987,10,-0.3568904593639576,-0.5,-0.5,-0.6923076923076923,-1.0,0.5,-0.2068965517241379,-0.5,-0.4,-0.2727272727272727,-0.28205128205128205,-0.33333333333333337,0.0,0.0,-0.5,-0.19999999999999996,-0.22252747252747263,-0.1414063702108017,-0.10930331804118198,-0.12414410693170641,0
53252,lanieha01,1973,NYA,1,35,86,9,18,3,0,0,5.0,0.0,0.0,3,10.0,0.0,1.0,0.0,0.0,3.0,Hal,Lanier,R,R,1964-06-18,1973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.20930232558139536,0.24444444444444444,0.2441860465116279,0.48863049095607236,1964,1973,9,-0.16504854368932043,0.8,-0.18181818181818177,0.0,0.0,0.0,-0.16666666666666663,-1.0,-1.0,0.5,-0.23076923076923073,0.0,0.0,0.0,-1.0,0.0,-0.020084566596194398,0.046222222222222165,0.006046511627906925,0.025751741109880655,6
53284,lankfra01,2004,SLN,1,92,200,36,51,14,1,6,22.0,2.0,2.0,29,55.0,4.0,2.0,0.0,4.0,6.0,Ray,Lankford,L,L,1990-08-21,2004,0.0,0.0,0.0,0.0,0.0,0.20164609053497942,0.7983539094650206,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.255,0.34893617021276596,0.425,0.773936170212766,1990,2004,14,-0.024390243902439046,0.8,0.10869565217391308,1.0,0.0,0.0,-0.15384615384615385,0.0,0.0,-0.033333333333333326,-0.09836065573770492,0.33333333333333326,0.0,-1.0,1.0,1.0,0.1364130434782609,0.06917621385706485,0.19349315068493156,0.13404320541838288,1
53320,lansfca01,1992,OAK,1,135,496,65,130,30,1,7,75.0,7.0,2.0,43,39.0,0.0,7.0,7.0,8.0,14.0,Carney,Lansford,R,R,1978-04-08,1992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.2620967741935484,0.3249097472924188,0.3689516129032258,0.6938613601956446,1978,1992,14,-0.021696252465483234,0.1206896551724137,-0.044117647058823484,1.0,0.0,1.3333333333333335,0.5,-0.5625,-0.8571428571428572,-0.0444444444444444,-0.21999999999999997,-1.0,0.16666666666666674,2.5,1.0,0.3999999999999999,-0.022918643263757144,-0.023533272843105024,0.15468189964157708,0.06376917674713778,0
53333,lansimi01,2001,BOS,1,106,352,45,88,23,0,8,34.0,3.0,3.0,22,50.0,1.0,1.0,4.0,3.0,7.0,Mike,Lansing,R,R,1993-04-07,2001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.25,0.29365079365079366,0.3835227272727273,0.677173520923521,1993,2001,8,-0.03561643835616435,-0.27419354838709675,-0.06382978723404253,0.6428571428571428,-1.0,-0.2727272727272727,-0.276595744680851,-0.625,0.5,-0.29032258064516125,0.020408163265306145,0.0,0.0,0.33333333333333326,2.0,-0.46153846153846156,-0.0292553191489362,-0.0673650793650793,-0.0850601604278074,-0.07746997114281995,1
53376,laporfr01,1915,NEW,1,148,550,55,139,28,10,2,56.0,14.0,0.0,48,33.0,0.0,1.0,17.0,0.0,0.0,Frank,LaPorte,R,R,1905-09-29,1915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.25272727272727274,0.31385642737896496,0.3509090909090909,0.6647655182880559,1905,1915,10,0.08910891089108919,-0.36046511627906974,-0.1146496815286624,0.03703703703703698,-0.16666666666666663,-0.5,-0.47663551401869164,-0.06666666666666665,0.0,0.33333333333333326,-0.08333333333333337,0.0,-0.75,-0.19047619047619047,0.0,0.0,-0.1870874348581354,-0.1317169902460107,-0.19450413223140495,-0.16603190842204263,2
53389,lappja01,1916,CHA,1,40,101,6,21,0,1,0,7.0,1.0,0.0,8,10.0,0.0,0.0,1.0,0.0,0.0,Jack,Lapp,L,R,1908-09-11,1916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2079207920792079,0.26605504587155965,0.22772277227722773,0.4937778181487874,1908,1916,8,-0.6762820512820513,-0.7692307692307692,-0.7529411764705882,-1.0,-0.8,-1.0,-0.7741935483870968,-0.8,-1.0,-0.7333333333333334,-0.6551724137931034,0.0,-1.0,-0.9230769230769231,0.0,0.0,-0.236808386721025,-0.21775268564259387,-0.3927392739273927,-0.3095139453529151,2
53402,larkeno01,1963,ML1,1,64,147,15,26,6,0,1,14.0,0.0,2.0,24,24.0,2.0,2.0,1.0,2.0,2.0,Norm,Larker,L,L,1958-04-15,1963,0.0,0.0,0.0,0.9012345679012346,0.09876543209876543,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17687074829931973,0.29714285714285715,0.23809523809523808,0.5352380952380953,1958,1963,5,-0.7094861660079052,-0.7413793103448276,-0.8045112781954887,-0.6842105263157895,-1.0,-0.8888888888888888,-0.7777777777777778,-1.0,1.0,-0.6571428571428571,-0.4893617021276596,-0.7142857142857143,-0.7142857142857143,-0.75,-0.33333333333333337,-0.8,-0.32709324331236245,-0.17082993197278906,-0.36255983875031494,-0.2686800895443656,6
53427,larkiba01,2004,CIN,1,111,346,55,100,15,3,8,44.0,2.0,0.0,34,39.0,1.0,1.0,2.0,3.0,16.0,Barry,Larkin,R,R,1986-08-13,2004,0.0,0.0,0.0,0.0,0.0,0.3830275229357798,0.6169724770642202,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.28901734104046245,0.3515625,0.4190751445086705,0.7706376445086704,1986,2004,18,0.43568464730290457,0.41025641025641035,0.47058823529411775,-0.0625,2.0,3.0,1.4444444444444446,0.0,0.0,0.5454545454545454,0.21875,0.0,0.0,1.0,0.0,1.2857142857142856,0.02431145868752127,0.019917582417582347,0.09779467202814773,0.06084185062895453,1
53435,larkige01,1993,MIN,1,56,144,17,38,7,1,1,19.0,0.0,1.0,21,16.0,3.0,2.0,2.0,4.0,5.0,Gene,Larkin,B,R,1987-05-21,1993,0.0,0.0,0.0,0.0,0.0,0.9261213720316622,0.07387862796833773,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2638888888888889,0.3567251461988304,0.3472222222222222,0.7039473684210527,1987,1993,6,-0.5727002967359051,-0.5526315789473684,-0.5421686746987953,-0.6111111111111112,0.0,-0.8333333333333334,-0.5476190476190477,-1.0,-0.5,-0.25,-0.627906976744186,-0.5,-0.5,0.0,0.0,-0.2857142857142857,0.0714524765729585,0.1570302568014239,-0.0329430670339762,0.054821764232008574,1
53469,larocad01,2015,CHA,1,127,429,41,89,21,0,12,44.0,0.0,0.0,49,133.0,0.0,4.0,0.0,2.0,10.0,Adam,LaRoche,L,L,2004-04-07,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.5203252032520326,0.4796747967479675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20745920745920746,0.29338842975206614,0.34032634032634035,0.6337147700784065,2004,2015,11,-0.13157894736842102,-0.4383561643835616,-0.3046875,0.10526315789473695,0.0,-0.5384615384615384,-0.5217391304347826,-1.0,0.0,-0.4024390243902439,0.2314814814814814,-1.0,1.0,0.0,-0.75,-0.23076923076923073,-0.19933712121212122,-0.18903009511928892,-0.2527946127946128,-0.22456743018633418,3
53542,larueja01,2010,SLN,1,29,56,3,11,1,0,2,5.0,0.0,0.0,5,7.0,0.0,1.0,1.0,0.0,3.0,Jason,LaRue,R,R,1999-06-15,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.9685466377440347,0.031453362255965296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.19642857142857142,0.27419354838709675,0.32142857142857145,0.5956221198156681,1999,2010,11,-0.46153846153846156,-0.7,-0.56,-0.6666666666666667,0.0,0.0,-0.16666666666666663,-1.0,0.0,0.6666666666666667,-0.6818181818181819,0.0,-0.75,0.0,0.0,0.0,-0.18285714285714294,-0.04889112903225812,-0.01680672268907557,-0.03184148815093313,3
53583,laryly01,1940,SLA,1,27,54,5,3,1,1,0,3.0,0.0,0.0,4,7.0,0.0,1.0,2.0,0.0,1.0,Lyn,Lary,R,R,1929-05-11,1940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.05555555555555555,0.13559322033898305,0.1111111111111111,0.24670433145009416,1929,1940,11,-0.28,-0.5454545454545454,-0.7857142857142857,-0.6666666666666667,0.0,0.0,-0.6666666666666667,-1.0,0.0,-0.75,-0.5333333333333333,0.0,0.0,-0.6,0.0,-0.8,-0.7023809523809523,-0.5887005649717514,-0.5098039215686274,-0.5565559488683454,5
53685,lauch01,1967,ATL,2,52,45,3,9,1,0,1,5.0,0.0,0.0,4,9.0,1.0,0.0,0.0,0.0,1.0,Charlie,Lau,L,R,1956-09-12,1967,0.0,0.0,0.0,0.33613445378151263,0.6638655462184874,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2653061224489796,0.28888888888888886,0.5541950113378684,1956,1967,11,-0.6590909090909092,-0.8,-0.7692307692307692,-0.8,-1.0,-0.5,-0.7222222222222222,0.0,0.0,-0.7647058823529411,-0.5,-0.8,0.0,-1.0,-1.0,-0.8,-0.32307692307692304,-0.28462099125364426,-0.2938271604938273,-0.28944969985935975,6
53700,laudnti01,1989,MIN,1,100,239,24,53,11,1,6,27.0,1.0,0.0,25,65.0,0.0,0.0,4.0,2.0,7.0,Tim,Laudner,R,R,1981-08-28,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.2217573221757322,0.2932330827067669,0.3514644351464435,0.6446975178532104,1981,1989,8,-0.3626666666666667,-0.368421052631579,-0.43617021276595747,-0.38888888888888884,0.0,-0.5384615384615384,-0.5,0.0,0.0,-0.3055555555555556,-0.2696629213483146,0.0,-1.0,0.33333333333333326,-0.33333333333333337,-0.5,-0.11532983174574907,-0.0710555013487918,-0.13856756091557965,-0.10911870701557558,0
53722,lavagco01,1947,BRO,1,41,69,6,18,1,0,3,11.0,0.0,0.0,12,5.0,0.0,0.0,1.0,0.0,1.0,Cookie,Lavagetto,R,R,1934-04-17,1947,0.0,0.8763183125599233,0.0,0.1236816874400767,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.2608695652173913,0.37037037037037035,0.4057971014492754,0.7761674718196457,1934,1947,13,-0.7148760330578512,-0.8333333333333334,-0.6842105263157895,-0.8888888888888888,-1.0,0.0,-0.5925925925925926,-1.0,0.0,-0.6842105263157895,-0.7058823529411764,0.0,0.0,-0.8333333333333334,0.0,-0.8571428571428572,0.10755148741418763,0.09161793372319682,0.2753623188405798,0.18054114232321417,4
53735,lavalmi01,1995,CHA,1,46,98,7,24,6,0,1,19.0,0.0,0.0,9,15.0,0.0,0.0,0.0,2.0,3.0,Mike,LaValliere,L,R,1984-09-09,1995,0.0,0.0,0.0,0.0,0.0,0.8348837209302326,0.16511627906976745,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.24489795918367346,0.30275229357798167,0.336734693877551,0.6394869874555327,1984,1995,11,-0.29496402877697847,0.16666666666666674,-0.3846153846153846,0.5,0.0,0.0,-0.20833333333333337,0.0,-1.0,-0.55,0.0,0.0,-1.0,-1.0,-0.33333333333333337,-0.25,-0.12715855572998425,-0.17752293577981648,0.01752440106477371,-0.08518394527213013,1
53776,lavenji01,1917,PHI,1,28,36,1,5,1,0,0,2.0,0.0,0.0,2,14.0,0.0,0.0,2.0,0.0,0.0,Jimmy,Lavender,R,R,1912-04-23,1917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.1388888888888889,0.18421052631578946,0.16666666666666666,0.3508771929824561,1912,1917,5,-0.3207547169811321,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0,-0.33333333333333337,0.0,0.0,-0.07986111111111105,0.013157894736842035,-0.01851851851851849,-0.0021394950791614464,2
53821,lawribr01,2016,CHA,1,94,351,35,87,22,0,12,36.0,7.0,3.0,30,109.0,2.0,2.0,0.0,1.0,3.0,Brett,Lawrie,R,R,2011-08-05,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.24786324786324787,0.3098958333333333,0.4131054131054131,0.7230012464387464,2011,2016,5,-0.3754448398576512,-0.453125,-0.40410958904109584,-0.24137931034482762,-1.0,-0.25,-0.4,0.3999999999999999,0.5,0.0714285714285714,-0.24305555555555558,1.0,-0.6,-1.0,-0.75,-0.625,-0.04589626507434719,0.037025721601489536,0.013822018188830443,0.023639303688229862,3
53829,lawru01,1986,KCA,1,87,307,42,80,26,5,1,36.0,14.0,6.0,29,22.0,0.0,2.0,2.0,1.0,5.0,Rudy,Law,L,L,1978-09-12,1986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26058631921824105,0.3274336283185841,0.38762214983713356,0.7150557781557176,1978,1986,8,-0.21282051282051284,-0.32258064516129037,-0.20792079207920788,0.23809523809523814,-0.16666666666666663,-0.75,0.0,-0.5172413793103448,0.0,0.07407407407407418,-0.44999999999999996,0.0,-0.33333333333333337,-0.6666666666666667,0.0,0.25,0.006224400941722719,0.052286698642167284,0.035429030386863625,0.04308085055783151,0
53845,lawsoro01,1940,SLA,1,30,22,1,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,Roxie,Lawson,R,R,1930-08-03,1940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,1930,1940,10,-0.4883720930232558,-0.8333333333333334,-0.875,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.375,0.0,0.0,-1.0,0.0,0.0,-0.7556818181818181,-0.7556818181818181,-0.8223140495867769,-0.7942583732057417,5
53873,lawva01,1991,OAK,1,74,134,11,28,7,1,0,9.0,0.0,0.0,18,27.0,0.0,0.0,5.0,0.0,4.0,Vance,Law,R,R,1980-06-01,1991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.208955223880597,0.3026315789473684,0.27611940298507465,0.578750981932443,1980,1991,11,-0.6715686274509804,-0.7105263157894737,-0.7083333333333333,-0.6818181818181819,-0.6666666666666667,-1.0,-0.7857142857142857,-1.0,-1.0,-0.5263157894736843,-0.6301369863013699,0.0,0.0,4.0,-1.0,-0.6363636363636364,-0.11194029850746268,0.02307541241162614,-0.2230571281523417,-0.11125176363084954,0
53889,lawve01,1967,PIT,1,26,27,3,3,2,0,0,1.0,0.0,0.0,1,6.0,0.0,0.0,1.0,0.0,0.0,Vern,Law,R,R,1950-06-11,1967,0.0,0.0,0.0,0.700990099009901,0.299009900990099,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.1111111111111111,0.14285714285714285,0.18518518518518517,0.328042328042328,1950,1967,17,-0.5909090909090908,-0.7272727272727273,-0.8125,-0.33333333333333337,0.0,-1.0,-0.6666666666666667,0.0,0.0,-0.6666666666666667,-0.4545454545454546,0.0,0.0,-0.75,0.0,-1.0,-0.5416666666666667,-0.4812030075187971,-0.4444444444444444,-0.4610733182161755,6
53959,leachfr01,1932,BSN,1,84,223,21,55,9,2,1,29.0,1.0,0.0,18,10.0,0.0,1.0,2.0,0.0,0.0,Freddy,Leach,L,R,1923-05-24,1932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.24663677130044842,0.30578512396694213,0.3183856502242152,0.6241707741911573,1923,1932,9,-0.5669902912621358,-0.72,-0.6540880503144655,-0.7,-0.6,-0.8333333333333334,-0.5245901639344263,-0.75,0.0,-0.3793103448275862,0.11111111111111116,0.0,-0.5,-0.6666666666666667,0.0,0.0,-0.20114504893250984,-0.12127011744236627,-0.2443842863342357,-0.1886980197344289,5
