,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
9141,12.0,12.024214744567871,14.334675665693457,18.139490458931405,22.788619735544373,10.65,bortoba01,Babe,Borton
9199,3.0,-1.5775489807128906,10.40159915756707,10.114792273681964,11.839886149188999,3.45,bosleth01,Thad,Bosley
9233,14.0,4.941374778747559,24.47829602121389,25.60534754051808,22.3185766797532,9.95,bostoda01,Daryl,Boston
9259,12.0,8.954352378845215,18.570788079868343,19.270250643147392,19.88894878253961,7.08,bosweke01,Ken,Boswell
9305,12.0,15.669240951538086,29.030981137768197,28.50286057649693,29.970859960857787,17.21,bottoji01,Jim,Bottomley
9324,10.0,5.0693464279174805,29.36112389126625,25.837208867733537,24.268316726708036,11.61,bouched01,Ed,Bouchee
9356,14.0,14.703581809997559,32.52982906762138,34.15123400218607,32.13974520500763,15.25,bourgja01,Jason,Bourgeois
9386,30.0,25.2356595993042,43.847902800311914,47.35958404231887,58.20639769182449,29.54,bournmi01,Michael,Bourn
9387,8.0,6.309236526489258,18.608266045404918,18.717923148425985,22.521526947338767,8.29,bournmi01,Michael,Bourn
9394,14.0,15.938216209411621,29.632465013184405,30.122322054565622,32.076738011300975,14.32,bournra01,Rafael,Bournigal
9428,13.0,17.681830406188965,31.978881396916677,29.157026152326385,31.68568279164889,15.65,bowala01,Larry,Bowa
9459,4.0,2.9640722274780273,9.377941262491099,9.9288902730624,12.656030247774918,3.19,bowensa01,Sam,Bowens
9482,4.0,11.774473190307617,13.476095847055497,14.331202725920846,13.79290590640709,4.89,bowerfr01,Frank,Bowerman
9540,3.0,5.059421539306641,8.051366674425743,10.062113578284649,11.788561314593945,3.01,bowmajo01,Joe,Bowman
9581,9.0,7.185839653015137,11.447406210329511,11.747017777277872,14.770967352885727,5.25,boydbo01,Bob,Boyd
9582,3.0,7.677122116088867,8.760931576170133,10.8535618457442,13.281634676828638,2.83,boydbo01,Bob,Boyd
9645,19.0,14.905786514282227,44.166065655493256,39.84494118945273,33.47267724056302,15.04,boyercl02,Clete,Boyer
9662,4.0,4.658439636230469,8.118207928737206,8.72475594261008,14.325584102005475,3.92,boyerke01,Ken,Boyer
9744,14.0,15.2999267578125,39.98676017764972,36.089956518461605,36.32243603659686,18.63,bradfbu01,Buddy,Bradford
9784,9.0,17.878466606140137,29.660380788949915,32.95076238590408,29.78115342919148,17.37,bradlbi01,Bill,Bradley
9809,18.0,17.08104133605957,25.64625611289746,27.808682433048354,24.14533747675759,11.41,bradlhu01,Hugh,Bradley
9811,6.0,12.99788761138916,15.15441450821292,17.549876811632707,21.830084872087408,7.68,bradlhu01,Hugh,Bradley
9836,13.0,7.993460655212402,22.190848381882066,23.81239895997259,27.89213699009109,11.86,bradlmi01,Milton,Bradley
9844,26.0,27.827524185180664,58.65652445086364,58.00121548869623,55.14503421883896,27.75,bradlph01,Phil,Bradley
9845,5.0,9.858074188232422,22.245376412135407,22.36964582317255,25.841254557286824,12.76,bradlph01,Phil,Bradley
9913,9.0,6.89068603515625,27.914730692733315,27.989307095036867,28.169220342033626,12.43,braggda01,Darren,Bragg
9923,38.0,38.997862815856934,82.81404778780816,78.23193730278673,81.13447539491696,39.87,bragggl01,Glenn,Braggs
9946,2.0,10.802342414855957,6.862983177161386,7.571815148857112,11.29186109960212,2.2,brameer01,Erv,Brame
9994,3.0,12.415059089660645,13.660358643309223,13.27776201572295,17.497333788508065,5.49,branded01,Ed,Brandt
10006,15.0,9.95895767211914,22.790082643449562,21.429799617936858,24.337585089185044,8.67,brandja01,Jackie,Brandt
10019,1.0,5.984287261962891,7.61994810868406,9.485413325543163,10.837056779730638,2.36,brandro01,Ron,Brand
10047,3.0,12.4217529296875,11.958733482230627,13.926204476733435,16.095809782142823,4.99,branski01,Kitty,Bransfield
10102,2.0,4.125168800354004,16.28766283000593,16.62333855323368,20.312069478539605,8.16,branyru01,Russell,Branyan
10103,12.0,4.468324661254883,24.664269892360693,25.993103283539597,26.6276276637882,12.13,branyru01,Russell,Branyan
10147,6.0,8.11237907409668,20.042351971201654,19.6850155694951,22.324780892543505,8.24,braunst01,Steve,Braun
10211,7.0,11.452637672424316,16.18266392357486,17.377633658378315,25.362958540940767,8.32,breamsi01,Sid,Bream
10229,2.0,3.8308515548706055,9.930471168977444,10.812479596406746,10.395393407906884,2.22,brechha01,Harry,Brecheen
10240,1.0,-1.4616260528564453,10.532890937346082,9.924176946193686,11.311302150029022,3.17,breedha01,Hal,Breeden
10244,1.0,2.884089469909668,6.5150283841346095,7.99268075269957,9.267464210373369,2.31,breedma01,Marv,Breeding
10245,14.0,15.274932861328125,29.96063327667978,28.08853114897024,30.455227754903063,13.76,breedma01,Marv,Breeding
10279,6.0,5.261627197265625,18.2631882316387,17.551499156944907,19.002036173371835,6.47,brenlbo01,Bob,Brenly
10350,19.0,19.12292194366455,38.096237182701785,41.78851540964912,36.78427243419372,18.6,bresnro01,Roger,Bresnahan
10362,1.0,1.0273332595825195,14.895883242298247,13.350586382035502,15.172758307585589,4.99,bressed01,Eddie,Bressoud
10381,6.0,15.115241050720215,23.126153884832213,22.96368478369249,23.05079243273199,8.84,bressru01,Rube,Bressler
10406,75.0,86.71669006347656,193.86424486568023,187.62544261448826,188.41524506451228,90.58,brettge01,George,Brett
10509,18.0,15.654264450073242,30.143063954692842,28.010377353799086,35.302934401501304,16.34,brideji01,Jim,Brideweser
10531,15.0,17.575742721557617,39.57775776023693,37.200177211772136,35.76783435897424,17.31,bridgro01,Rocky,Bridges
10559,9.0,18.301033973693848,24.326789618737568,27.170831262745484,26.2850721068404,16.35,bridwal01,Al,Bridwell
10602,39.0,29.129051208496094,76.9016955073229,68.41848063596731,57.97049721133972,30.53,briggjo02,John,Briggs
10603,5.0,9.52894401550293,26.09423392732391,23.59156731808149,27.371584451615547,10.72,briggjo02,John,Briggs
10612,4.0,8.900228500366211,12.834490596586686,12.320060455877268,15.463395809947002,3.63,brighha01,Harry,Bright
10630,12.0,13.093283653259277,35.91024329236025,35.14836452976606,32.39559758425083,14.87,brilegr01,Greg,Briley
10676,2.0,6.649230003356934,14.80629150369558,13.526578227343329,17.76264978495277,5.97,brinked01,Ed,Brinkman
10677,6.0,11.973153114318848,26.718649929754385,24.52506688408363,25.343551566247157,10.14,brinked01,Ed,Brinkman
10797,6.0,7.948892593383789,18.213190500124107,16.972243408612975,24.364887663015754,8.48,brockgr01,Greg,Brock
10822,38.0,38.02116298675537,81.31938039289952,77.33326050900806,76.26638767556203,38.09,brocklo01,Lou,Brock
10839,42.0,30.759716987609863,61.08419699801868,63.54676437724939,50.70798593375265,27.65,brodist01,Steve,Brodie
10864,21.0,18.75697422027588,47.2754389068983,45.88763067955989,42.504175377450785,21.19,brognri01,Rico,Brogna
10873,6.0,11.031072616577148,16.88168289925849,17.93332997587639,20.970482727869545,7.59,brohaja01,Jack,Brohamer
10874,15.0,15.157041549682617,33.6328160032548,31.30799635393944,29.78153563943711,15.32,brohaja01,Jack,Brohamer
10917,14.0,11.78672981262207,23.156754172256434,25.87965360873165,25.07280415682483,7.27,brookhu01,Hubie,Brooks
10934,20.0,19.802677154541016,40.82749606847128,38.90806354653047,39.46434745736236,17.35,brookto01,Tom,Brookens
10945,49.0,62.31700420379639,124.38171633571028,123.05830784633974,127.49720258135565,60.97,brosisc01,Scott,Brosius
10985,13.0,12.603107452392578,28.689198948999753,26.529082503234438,30.197504780003076,12.21,brouhma01,Mark,Brouhard
10993,8.0,1.449864387512207,23.447682113480425,22.85094659953494,17.140569940946083,8.05,brousbe01,Ben,Broussard
11024,20.0,20.192452430725098,38.73472338170896,39.4764612824987,48.63112573775992,22.9,browefr01,Frank,Brower
11047,2.0,4.212035179138184,9.625346399006428,11.426269579600266,13.595888791886512,3.67,brownad01,Adrian,Brown
11078,7.0,6.045997619628906,19.19741937192777,18.082737600721657,18.843475889124132,5.88,brownbo03,Bobby,Brown
11086,6.0,3.9294424057006836,13.73056753021396,14.384482987598748,15.362189629337763,5.17,brownbo04,Bobby,Brown
11091,10.0,3.4494800567626953,25.24730999197696,24.754018138277505,20.839143265697867,9.26,brownbr01,Brant,Brown
11092,6.0,2.2409915924072266,23.072868063885018,20.926393129429307,22.73915394887302,11.46,brownbr01,Brant,Brown
11113,0.0,4.319068908691406,6.41559899456697,7.889955497125747,10.316067690658272,1.92,brownby01,Byron,Browne
11172,30.0,27.23591899871826,70.00225574030944,63.682285943908255,59.76557504184038,30.39,browndi01,Dick,Brown
11178,25.0,13.517252922058105,39.179316470768974,41.972025627633265,32.978653170217974,16.53,browndo01,Domonic,Brown
11197,59.0,48.600890159606934,88.48760990606681,90.19271538947346,84.58523952000873,54.7,browned02,Eddie,Brown
11229,3.0,-0.6033182144165039,9.159396429532855,8.62687138909235,17.001139239815203,5.27,brownga01,Gates,Brown
11261,0.0,1.3138246536254883,5.7376756693718285,7.495304561066888,8.480670930554549,1.79,brownha01,Hal,Brown
11292,17.0,17.827895164489746,30.687374401188578,31.81382815719185,32.23762713236832,16.9,brownje01,Jerry,Browne
11307,12.0,19.40287685394287,31.33956726506709,32.995029741429306,29.239624944897283,17.31,brownji03,Jimmy,Brown
11374,5.0,7.546457290649414,18.324500428015575,17.525643199826906,18.165306768334887,7.58,brownla01,Larry,Brown
11469,13.0,9.646939277648926,23.181205403804572,20.79418274384629,25.213232616677757,8.38,brownol02,Ollie,Brown
11540,13.0,14.51420783996582,38.66900242118621,36.64622357747861,35.15609334675093,16.09,brownto02,Tommy,Brown
11654,19.0,18.61757469177246,39.88585136053739,39.9455123910291,43.32167018412166,19.27,brumfja01,Jacob,Brumfield
11671,5.0,8.49463939666748,15.687948842921436,16.344039505374887,21.652173751694786,8.98,brummgl01,Glenn,Brummer
11690,34.0,31.154680252075195,74.90583240624707,74.59113022752354,72.8694061351129,38.54,brunato01,Tom,Brunansky
11741,7.0,8.697028160095215,20.27705200139307,21.124649657077626,23.731192824325234,10.53,brunter01,Eric,Bruntlett
11771,33.0,32.46851825714111,71.00368543046508,60.04287423354345,70.47470450770423,34.19,brutobi01,Bill,Bruton
11781,8.0,7.289120674133301,28.27786791507402,26.34877473851645,24.938641792827532,10.8,bryanbi01,Billy,Bryan
11817,9.0,13.433365821838379,27.5490123378378,26.18304750860054,27.732604090998542,11.81,bryest01,Steve,Brye
11830,6.0,3.9449234008789062,19.202482830053746,19.64539384417171,21.690327198987926,8.94,buchabr01,Brian,Buchanan
11847,11.0,8.937758445739746,29.606123710707863,25.675493407897015,26.333652576724372,9.87,bucheje01,Jerry,Buchek
11854,11.0,15.27236270904541,29.26468003609684,28.655087865734046,26.08368795295774,11.64,bucheji01,Jim,Bucher
11898,6.0,4.614223480224609,16.519516963647913,17.521288798976958,18.2435742660871,6.48,buckjo01,John,Buck
11935,3.0,5.4673967361450195,15.057593308529317,14.738790096841392,14.662330277758628,4.19,bucknbi01,Bill,Buckner
11947,6.0,4.61312198638916,13.919997599820846,14.988742985335172,20.14002289156657,6.87,bucktr01,Travis,Buck
11960,4.0,6.423179626464844,14.946806829019081,14.505336201273714,19.04183063723371,8.13,buddido01,Don,Buddin
11961,10.0,5.265895843505859,22.821159223984615,19.53786504202241,27.637276136329426,11.48,buddido01,Don,Buddin
11982,9.0,6.185671806335449,18.012973646617525,18.19021269739463,16.96848925096103,6.0,buechst01,Steve,Buechele
12012,1.0,7.378355979919434,10.96407180917106,12.370039843400619,11.786586274843032,3.87,buelofr01,Fritz,Buelow
12042,8.0,5.523036003112793,22.802825430747117,23.541660608833272,21.306317834734266,8.36,buforda01,Damon,Buford
12052,22.0,24.946990966796875,68.26380558163922,62.19363584096143,54.77919458707571,29.16,bufordo01,Don,Buford
12152,10.0,8.570547103881836,18.28566024922792,18.880685432023032,18.81076617311119,6.54,bumbral01,Al,Bumbry
12201,2.0,0.017894744873046875,8.712918332287003,10.344784082433833,11.809468543102973,2.65,bunniji01,Jim,Bunning
12232,7.0,14.848127365112305,20.153651112441565,22.32634025560634,23.78316603499951,10.86,burchal01,Al,Burch
12248,9.0,6.1472578048706055,25.31685696701969,23.58116650336896,20.038996045069982,8.71,burdabo01,Bob,Burda
12314,11.0,1.714385986328125,20.53118490369406,19.759632149522783,19.357528648115597,8.29,burgesm01,Smoky,Burgess
12370,5.0,4.644896507263184,15.468530890810783,16.630754384194777,20.022098625735282,7.49,burkech01,Chris,Burke
12421,47.0,51.55185508728027,72.4516265026346,81.00224379741027,91.30453690695117,44.66,burkeje01,Jesse,Burkett
12430,30.0,27.372654914855957,55.66337378688743,58.13411262559927,48.25220389152615,33.47,burkeji01,Jimmy,Burke
12526,14.0,22.949917793273926,41.233894894649815,38.26116469576528,42.55941503119349,22.37,burleri01,Rick,Burleson
12543,5.0,2.8810548782348633,13.363028938481087,13.145757479021803,12.807883594912,3.51,burneaj01,A. J.,Burnett
12561,26.0,20.80079174041748,38.142798134967016,37.790733113273745,35.12310405383917,19.48,burnejo01,Johnny,Burnett
12590,49.0,43.54727745056152,108.0040852065286,108.03435973122106,88.92492796586731,46.5,burnije01,Jeromy,Burnitz
12627,9.0,14.902544975280762,27.09631559605836,25.79619283165843,18.221568053155302,9.33,burnsed01,Ed,Burns
12643,22.0,41.631866455078125,70.81429847445997,72.74440213035022,77.63903975528437,50.01,burnsge01,George,Burns
12662,11.0,13.531750679016113,16.85625460169538,18.747819252629156,24.095925256794583,10.86,burnsge02,George,Burns
12671,63.0,58.0954008102417,138.579213956211,137.09981032055555,123.8557980917314,57.32,burnsja02,Jack,Burns
12759,21.0,22.77400779724121,51.47070478662788,55.17121117256611,54.467245475589465,25.96,burrepa01,Pat,Burrell
12767,0.0,-2.635103225708008,8.167924874252023,8.421828726356232,10.65505686527045,2.4,burriem01,Emmanuel,Burriss
12809,28.0,28.112140655517578,63.2339576602279,58.60663995181839,64.70714040252066,30.91,burroje01,Jeff,Burroughs
12830,13.0,19.446340560913086,37.96024419636442,38.232708667766516,34.65838786731475,18.7,burrudi01,Dick,Burrus
13007,3.0,0.7501134872436523,10.177845987943563,11.105338323066725,13.643481612175734,4.29,bushra01,Randy,Bush
13046,2.0,11.228214263916016,12.159839511183982,11.718344575916046,13.055349066319305,4.16,butchma01,Max,Butcher
13072,6.0,6.715848922729492,15.521514121543976,16.047294510451977,18.21826300292271,4.76,butersa01,Sal,Butera
13085,7.0,12.213728904724121,16.996847010064386,19.781223668398535,19.85195386286598,8.56,butlear01,Art,Butler
13104,31.0,29.495173454284668,57.33984076830843,59.25805417843593,62.19134479923031,34.58,butlebi03,Billy,Butler
13122,18.0,17.88257884979248,32.22787948272723,31.217067370660182,39.95293815730361,26.61,butlebr01,Brett,Butler
13253,19.0,18.019537925720215,44.58452424798672,46.56789662580441,43.78096423551268,20.55,byrdma01,Marlon,Byrd
13278,13.0,20.98356342315674,41.37164520684997,39.61590658407096,36.761843127350375,14.74,byrdsa01,Samuel,Byrd
13325,8.0,0.8303699493408203,21.39363660017274,19.460923274760837,21.80412673699326,7.15,byrneto01,Tommy,Byrne
13340,6.0,7.688925743103027,16.239426164249068,16.283176612493435,18.679918567016323,5.33,cabalpu01,Putsy,Caballero
13356,29.0,22.91603946685791,51.078539631530525,48.63073876439889,44.06712686571702,21.79,cabelen01,Enos,Cabell
13392,4.0,6.3965606689453125,18.002993900724483,18.16073485759504,19.367308526495503,7.29,cabreev01,Everth,Cabrera
13421,12.0,13.59365177154541,33.225826330683816,33.58169256019581,36.03673612563793,13.43,cabrejo02,Jolbert,Cabrera
13470,38.0,28.08627414703369,57.77828701540216,60.14298462740887,53.40514881164714,28.93,cabreor01,Orlando,Cabrera
13471,13.0,10.788349151611328,23.814051384912396,24.951729587460637,22.778280789562814,8.58,cabreor01,Orlando,Cabrera
13510,19.0,14.330516815185547,22.52089648138784,26.237175788494962,24.2187782356875,9.27,cadyhi01,Hick,Cady
13565,2.0,0.6334905624389648,6.508700342846414,8.487068100544832,11.428642911731863,2.78,cainma01,Matt,Cain
13594,13.0,12.694750785827637,25.24991592613315,27.060540071995042,27.08694558559343,13.67,cairomi01,Miguel,Cairo
13606,19.0,20.957341194152832,39.87749851638524,39.949926148081815,41.749154977543164,22.91,caldeiv01,Ivan,Calderon
13652,3.0,10.098280906677246,13.127358666793576,16.74844978567405,19.01654011557428,5.86,caldwra02,Ray,Caldwell
13696,8.0,6.920470237731934,22.890833658654635,23.847212257252032,21.495742972650017,8.32,callaal01,Alberto,Callaspo
13697,7.0,7.743039131164551,18.118391700942396,19.314209910830243,22.43723302645549,9.97,callaal01,Alberto,Callaspo
13754,10.0,11.72393798828125,28.986632516538084,26.34522825112183,24.03002768471235,9.5,callijo01,Johnny,Callison
13810,9.0,8.023417472839355,25.054331094911806,27.13645257696664,23.41876233848152,11.17,camermi01,Mike,Cameron
13811,18.0,17.568129539489746,44.12064253764928,45.330905748995946,42.99185350862866,21.86,camermi01,Mike,Cameron
13824,19.0,19.2258882522583,41.274878490556844,42.53991864288052,39.67962664121802,19.58,camildo01,Dolph,Camilli
13857,16.0,19.279044151306152,52.980506111238334,51.51831587138517,46.656018161843484,22.58,caminke01,Ken,Caminiti
13858,25.0,26.56104850769043,66.56822874740932,66.07276702951637,61.60510502423021,28.77,caminke01,Ken,Caminiti
13894,11.0,16.628581047058105,22.913540973319073,23.074551831533903,27.60561959415321,11.27,campabe01,Bert,Campaneris
13913,62.0,48.47995090484619,103.40756024003156,95.73634240840939,100.160530506121,47.22,camparo01,Roy,Campanella
13954,63.0,41.97707176208496,95.03891695467306,95.16689261247262,80.17123764732648,43.66,campbbr01,Bruce,Campbell
13965,2.0,-1.3211097717285156,5.815144827929636,8.269260778501497,8.055660907671278,1.41,campbda01,Dave,Campbell
14013,44.0,45.33347702026367,86.43338628831518,89.70740462407147,82.89207167328733,54.82,campbvi01,Vin,Campbell
14180,4.0,5.306642532348633,11.758040366230635,12.241030174915416,13.463953854294374,4.14,cannich01,Chris,Cannizzaro
14218,49.0,42.92990303039551,110.60552167131056,107.48376849707753,98.12190638763073,46.27,cansejo01,Jose,Canseco
14235,16.0,14.08898639678955,33.190940674592994,35.505831914530766,30.77697424101104,15.67,cantujo01,Jorge,Cantu
14367,5.0,14.853872299194336,23.414189297822155,22.81219329390662,24.263650516905933,6.39,cardejo02,Jose,Cardenal
14368,4.0,5.049548149108887,13.270390077616256,12.673147170507292,13.773581119060673,4.17,cardejo02,Jose,Cardenal
14384,5.0,9.865870475769043,24.130218224253333,21.439114682914916,19.027376082609038,9.42,cardele01,Leo,Cardenas
14428,39.0,37.07875633239746,71.6958580339809,68.35941743673078,71.07779504781088,36.38,carewro01,Rod,Carew
14441,13.0,12.752293586730957,32.824642851303764,29.775107500478533,31.86451931406165,13.0,careyan01,Andy,Carey
14511,2.0,8.934459686279297,6.679571666466394,9.01874817362198,14.372795242957991,4.32,carlete01,Tex,Carleton
